Date,HRC=F,BZ=F,EURUSD=X,USDCZK=X,EURCZK=X,CNYUSD=X,HG=F
2025-08-28,810.0,68.62000274658203,1.1647952795028687,21.047500610351562,24.515499114990234,0.139801487326622,4.463500022888184
2025-08-29,793.0,68.12000274658203,1.1681560277938843,20.97480010986328,24.51219940185547,0.139801487326622,4.518499851226807
2025-09-01,,,1.1691803932189941,20.905000686645508,24.437299728393555,0.14024458825588226,
2025-09-02,795.0,69.13999938964844,1.1715912818908691,20.841100692749023,24.415800094604492,0.14024458825588226,4.569499969482422
2025-09-03,799.0,67.5999984741211,1.163602590560913,21.029699325561523,24.467500686645508,0.14007563889026642,4.558499813079834
2025-09-04,800.0,66.98999786376953,1.16604483127594,20.94499969482422,24.414199829101562,0.14002856612205505,4.48799991607666
2025-09-05,799.0,65.5,1.1656913757324219,20.959999084472656,24.43120002746582,0.14002856612205505,4.482500076293945
2025-09-08,808.0,66.0199966430664,1.1713168621063232,20.792800903320312,24.368200302124023,0.1402032971382141,4.490499973297119
2025-09-09,799.0,66.38999938964844,1.1769136190414429,20.65730094909668,24.32699966430664,0.14026622474193573,4.500999927520752
2025-09-10,805.0,67.48999786376953,1.1702749729156494,20.79800033569336,24.346799850463867,0.14043168723583221,4.550000190734863
2025-09-11,810.0,66.37000274658203,1.1703435182571411,20.827899932861328,24.382600784301758,0.14043563604354858,4.5904998779296875
2025-09-12,808.0,66.98999786376953,1.1734747886657715,20.747499465942383,24.347000122070312,0.14048101007938385,4.588500022888184
2025-09-15,808.0,67.44000244140625,1.1726491451263428,20.72760009765625,24.31049919128418,0.14036664366722107,4.6554999351501465
2025-09-16,810.0,68.47000122070312,1.1763737201690674,20.66390037536621,24.306100845336914,0.14047902822494507,4.632999897003174
2025-09-17,813.0,67.94999694824219,1.1871408224105835,20.47330093383789,24.303800582885742,0.1405639350414276,4.571000099182129
2025-09-18,813.0,67.44000244140625,1.1826341152191162,20.553499221801758,24.305099487304688,0.14077962934970856,4.540999889373779
2025-09-19,812.0,66.68000030517578,1.1791062355041504,20.599000930786133,24.28730010986328,0.140589639544487,4.568999767303467
2025-09-22,811.0,66.56999969482422,1.1736950874328613,20.68400001525879,24.283199310302734,0.140589639544487,4.572999954223633
2025-09-23,809.0,67.62999725341797,1.1801080703735352,20.52739906311035,24.221500396728516,0.14056789875030518,4.584499835968018
2025-09-24,823.0,69.30999755859375,1.1814465522766113,20.498600006103516,24.222400665283203,0.1406153291463852,4.752500057220459
2025-09-25,818.0,69.41999816894531,1.1744670867919922,20.672700881958008,24.29210090637207,0.1402229517698288,4.699999809265137
2025-09-26,805.0,70.12999725341797,1.166275978088379,20.84280014038086,24.306499481201172,0.14017774164676666,4.7154998779296875
2025-09-29,802.0,67.97000122070312,1.170823097229004,20.736499786376953,24.270299911499023,0.14019739627838135,4.841000080108643
2025-09-30,800.0,67.0199966430664,1.1731443405151367,20.69930076599121,24.284099578857422,0.1404612809419632,4.804999828338623
2025-10-01,806.0,65.3499984741211,1.1735849380493164,20.707799911499023,24.310699462890625,0.14046916365623474,4.83050012588501
2025-10-02,805.0,64.11000061035156,1.1734058856964111,20.654800415039062,24.246000289916992,0.14046916365623474,4.8979997634887695
2025-10-03,804.0,64.52999877929688,1.1725116968154907,20.684099197387695,24.24410057067871,0.14046916365623474,5.058000087738037
2025-10-06,801.0,65.47000122070312,1.171248197555542,20.700599670410156,24.231199264526367,0.14046916365623474,4.986999988555908
2025-10-07,805.0,65.44999694824219,1.171028733253479,20.74799919128418,24.29490089416504,0.14046916365623474,5.047999858856201
2025-10-08,813.0,66.25,1.1654603481292725,20.90130043029785,24.374500274658203,0.14046916365623474,5.046000003814697
2025-10-09,813.0,65.22000122070312,1.1631964445114136,20.925399780273438,24.34670066833496,0.14047902822494507,5.075500011444092
2025-10-10,814.0,62.72999954223633,1.156644344329834,21.05699920654297,24.355499267578125,0.1403016448020935,4.848499774932861
2025-10-13,814.0,63.31999969482422,1.160240888595581,20.939899444580078,24.288999557495117,0.14084507524967194,5.100500106811523
2025-10-14,813.0,62.38999938964844,1.1566845178604126,21.01259994506836,24.304399490356445,0.14084507524967194,4.980500221252441
2025-10-15,813.0,61.90999984741211,1.1602274179458618,20.949499130249023,24.30699920654297,0.14008741080760956,4.9720001220703125
2025-10-16,815.0,61.060001373291016,1.1646324396133423,20.823999404907227,24.262699127197266,0.14032724499702454,4.958000183105469
2025-10-17,814.0,61.290000915527344,1.1699601411819458,20.74090003967285,24.262300491333008,0.1403902769088745,4.93149995803833
2025-10-20,812.0,61.0099983215332,1.165745735168457,20.83489990234375,24.28849983215332,0.14032331109046936,4.998000144958496
2025-10-21,813.0,61.31999969482422,1.164442539215088,20.83690071105957,24.265199661254883,0.14045929908752441,4.929999828338623
2025-10-22,813.0,62.59000015258789,1.160038948059082,20.927099227905273,24.28569984436035,0.14041393995285034,4.960999965667725
2025-10-23,813.0,65.98999786376953,1.1608469486236572,20.90839958190918,24.279800415039062,0.14033709466457367,5.081999778747559
2025-10-24,813.0,65.94000244140625,1.1618045568466187,20.912700653076172,24.302600860595703,0.14033709466457367,5.093500137329102
2025-10-27,814.0,65.62000274658203,1.1631693840026855,20.86949920654297,24.281999588012695,0.14042773842811584,5.140500068664551
2025-10-28,814.0,64.4000015258789,1.165175199508667,20.86199951171875,24.306400299072266,0.14064301550388336,5.140500068664551
2025-10-29,847.0,64.91999816894531,1.1657865047454834,20.853300094604492,24.299299240112305,0.1408688724040985,5.233500003814697
2025-10-30,850.0,65.0,1.1603351831436157,20.978599548339844,24.350400924682617,0.14086490869522095,5.078000068664551
2025-10-31,851.0,65.06999969482422,1.157246708869934,21.013900756835938,24.31719970703125,0.1406509280204773,5.065499782562256
2025-11-03,848.0,64.88999938964844,1.1528042554855347,21.103099822998047,24.327299118041992,0.14051061868667603,5.046999931335449
2025-11-04,848.0,64.44000244140625,1.1519144773483276,21.111000061035156,24.32659912109375,0.13943500816822052,4.926000118255615
